tenure_scaled,MonthlyCharges_scaled,ContractMonths_scaled,ServiceCount_scaled,MonthlyChargePerService_scaled,InternetService_scaled,SeniorCitizen_scaled,Dependents_scaled
-0.30015585439803716,1.0050422449280532,-0.8282068960390321,1.1273805794037652,0.10880285790493793,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.7992939660427822,-1.4875204687666492,-0.8282068960390321,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-1.0331224013585834,0.37359302412539525,-0.8282068960390321,-0.456213640927451,0.5422167249684651,-0.8856597597457708,2.273158691738958,-0.6540119291623984
-0.7888002190384014,0.5065297021891128,-0.8282068960390321,-0.456213640927451,0.6790842619358947,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.7073594915983407,0.8388713973484064,1.5707489619921844,1.1273805794037652,-0.0052534229012535134,-0.8856597597457708,2.273158691738958,-0.6540119291623984
-0.4223169455581282,-0.32432453570912145,1.5707489619921844,1.1273805794037652,-0.8036473885445932,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.5444780367182193,-1.4875204687666492,-0.8282068960390321,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.38159658183809786,-1.1551787736073555,-0.8282068960390321,-2.039807861258667,-0.0052534229012535134,1.1291017673503092,-0.43991649313097614,1.5290240978948397
1.6137012404433893,1.6364914657307112,-0.8282068960390321,1.1273805794037652,0.5422167249684651,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.6137012404433893,1.1047447534758412,-0.8282068960390321,1.1273805794037652,0.1772366263886525,1.1291017673503092,2.273158691738958,-0.6540119291623984
1.0843365120829946,1.071510583959912,0.37127103297657615,-0.456213640927451,1.2607712940474707,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
1.5322605130033284,0.3403588546094659,-0.8282068960390321,1.1273805794037652,-0.3474222653198276,1.1291017673503092,-0.43991649313097614,1.5290240978948397
1.5322605130033284,1.2044472620236295,0.37127103297657615,1.1273805794037652,0.24567039487236733,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.9516816739185228,1.270915601055488,0.37127103297657615,1.1273805794037652,0.2912929071948442,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-1.1960038562387048,-1.3213496211870024,1.5707489619921844,1.1273805794037652,-1.487985073381741,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.62591876415828,1.2376814315395588,1.5707489619921844,1.1273805794037652,0.2684816510336058,1.1291017673503092,2.273158691738958,-0.6540119291623984
-0.1779947632379461,0.17418800702981907,-0.8282068960390321,1.1273805794037652,-0.461478546126019,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.9109613101984924,-0.3575587052250508,-0.8282068960390321,1.1273805794037652,-0.8264586447058313,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.8702409464784621,-1.45428629925072,1.5707489619921844,-0.456213640927451,-1.3397119083336924,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
1.6137012404433893,1.270915601055488,0.37127103297657615,-0.456213640927451,1.466072599498615,-0.8856597597457708,2.273158691738958,-0.6540119291623984
-0.9924020376385531,0.17418800702981907,-0.8282068960390321,1.1273805794037652,-0.461478546126019,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
1.4915401492832983,-1.4875204687666492,-0.8282068960390321,-0.456213640927451,-1.37392879257555,-0.8856597597457708,2.273158691738958,-0.6540119291623984
0.26992923768238775,-1.4875204687666492,0.37127103297657615,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,1.5290240978948397
1.4100994218432374,-0.4572612137728389,1.5707489619921844,-2.039807861258667,1.4318557152567577,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
0.26992923768238775,-1.4875204687666492,1.5707489619921844,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.880734693482843,0.0412513289661016,-0.8282068960390321,-0.456213640927451,0.20004788254989095,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-1.2774445836787656,0.3071246850935365,-0.8282068960390321,-0.456213640927451,0.4737829564847502,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.6137012404433893,-0.15815368812947458,0.37127103297657615,-2.039807861258667,2.047759631610191,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.9109613101984924,1.1379789229917707,1.5707489619921844,1.1273805794037652,0.20004788254989095,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.7888002190384014,1.071510583959912,1.5707489619921844,1.1273805794037652,0.15442537022741457,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
0.10704778280226633,1.1379789229917707,-0.8282068960390321,-0.456213640927451,1.3292050625311855,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.8295205827584317,-0.9557737565117794,0.37127103297657615,-2.039807861258667,0.40534918800103537,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.055833672077855064,0.8721055668643357,0.37127103297657615,-0.456213640927451,1.0554699885963261,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.8400143297628127,1.437086448635135,-0.8282068960390321,-0.456213640927451,1.637157020707902,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-1.2774445836787656,-1.4875204687666492,-0.8282068960390321,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.0965540357978854,-1.4875204687666492,0.37127103297657615,1.1273805794037652,-1.6020413541879326,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.5549717837226001,0.3403588546094659,-0.8282068960390321,-0.456213640927451,0.5079998407266076,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.5444780367182193,0.8388713973484064,-0.8282068960390321,-0.456213640927451,1.0212531043544688,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.38159658183809786,-0.3575587052250508,-0.8282068960390321,-0.456213640927451,-0.21055472835239797,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.7073594915983407,-0.32432453570912145,-0.8282068960390321,-0.456213640927451,-0.17633784411054057,1.1291017673503092,2.273158691738958,-0.6540119291623984
0.6364125111626608,-1.4875204687666492,1.5707489619921844,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.30015585439803716,1.0382764144439827,-0.8282068960390321,1.1273805794037652,0.13161411406617612,1.1291017673503092,-0.43991649313097614,1.5290240978948397
0.7992939660427822,1.3373839400873468,0.37127103297657615,-0.456213640927451,1.5345063679823299,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.8295205827584317,0.5729980412209714,1.5707489619921844,-0.456213640927451,0.7475180304196095,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.6364125111626608,-1.3213496211870024,1.5707489619921844,-0.456213640927451,-1.2028443713662629,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.22920887396235737,-1.4875204687666492,-0.8282068960390321,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.5851984004382496,-0.9890079260277087,-0.8282068960390321,-2.039807861258667,0.33691541951732057,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.5142514200025698,-0.49049538328876824,-0.8282068960390321,-0.456213640927451,-0.3474222653198276,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.8295205827584317,0.8388713973484064,1.5707489619921844,1.1273805794037652,-0.0052534229012535134,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.369379058123207,1.2376814315395588,-0.8282068960390321,1.1273805794037652,0.2684816510336058,1.1291017673503092,2.273158691738958,-0.6540119291623984
1.6137012404433893,-1.4875204687666492,1.5707489619921844,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
1.5322605130033284,-0.6566662308684151,-0.8282068960390321,-2.039807861258667,1.0212531043544688,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.21871512695797646,0.8388713973484064,0.37127103297657615,1.1273805794037652,-0.0052534229012535134,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-1.2774445836787656,-1.4875204687666492,-0.8282068960390321,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.7888002190384014,1.0050422449280532,1.5707489619921844,-0.456213640927451,1.1923375255637558,-0.8856597597457708,2.273158691738958,-0.6540119291623984
1.3286586944031769,0.8388713973484064,-0.8282068960390321,-0.456213640927451,1.0212531043544688,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.748079855318371,0.17418800702981907,-0.8282068960390321,-0.456213640927451,0.33691541951732057,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.62591876415828,0.6727005497687596,-0.8282068960390321,-0.456213640927451,0.8501686831451817,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.055833672077855064,-1.45428629925072,0.37127103297657615,1.1273805794037652,-1.5792300980266942,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.3408762181180675,-1.3545837907029317,0.37127103297657615,-0.456213640927451,-1.2370612556081202,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-1.1960038562387048,-1.4875204687666492,1.5707489619921844,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.62591876415828,0.40682719364132464,-0.8282068960390321,-0.456213640927451,0.5764336092103224,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.369379058123207,0.1409538375138897,0.37127103297657615,1.1273805794037652,-0.4842898022872572,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.5142514200025698,-0.3907928747409802,0.37127103297657615,-0.456213640927451,-0.24477161259425537,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.10704778280226633,0.9053397363802651,0.37127103297657615,1.1273805794037652,0.040369089421223116,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.3106496014024181,-0.8228370784480619,1.5707489619921844,-2.039807861258667,0.6790842619358947,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.9109613101984924,0.6727005497687596,-0.8282068960390321,1.1273805794037652,-0.11930970370744495,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.7992939660427822,-0.025217010065757134,0.37127103297657615,-0.456213640927451,0.13161411406617612,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.7888002190384014,-1.5207546382825785,-0.8282068960390321,-0.456213640927451,-1.4081456768174072,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.43281069256250915,0.8388713973484064,-0.8282068960390321,1.1273805794037652,-0.0052534229012535134,1.1291017673503092,2.273158691738958,-0.6540119291623984
0.35136996512244845,-1.4875204687666492,1.5707489619921844,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.7992939660427822,-0.49049538328876824,-0.8282068960390321,-2.039807861258667,1.3634219467730428,1.1291017673503092,2.273158691738958,-0.6540119291623984
1.5729808767233588,0.9385739058961945,1.5707489619921844,-0.456213640927451,1.123903757080041,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.1657772395230555,1.3706181096032763,-0.8282068960390321,1.1273805794037652,0.359726675678559,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.2594354906780068,-0.6899004003843444,1.5707489619921844,-2.039807861258667,0.952819335870754,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.6137012404433893,0.10771966799796033,-0.8282068960390321,1.1273805794037652,-0.5071010584484954,1.1291017673503092,-0.43991649313097614,1.5290240978948397
0.3920903288424788,0.44006136315725397,0.37127103297657615,1.1273805794037652,-0.27898849683611276,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
1.002895784642934,0.008017159450172232,-0.8282068960390321,-0.456213640927451,0.16583099830803352,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.9516816739185228,-1.4875204687666492,-0.8282068960390321,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.9516816739185228,0.20742217654574843,-0.8282068960390321,-0.456213640927451,0.371132303759178,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.025607055362205634,-0.6566662308684151,-0.8282068960390321,-0.456213640927451,-0.5185066865291147,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-1.2774445836787656,-1.5207546382825785,1.5707489619921844,-0.456213640927451,-1.4081456768174072,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-1.0331224013585834,0.47329553267318336,-0.8282068960390321,1.1273805794037652,-0.2561772406748746,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-1.2774445836787656,0.2406563460616778,1.5707489619921844,1.1273805794037652,-0.4158560338035424,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.3286586944031769,-1.4875204687666492,-0.8282068960390321,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.9109613101984924,0.7059347192846889,0.37127103297657615,-0.456213640927451,0.8843855673870391,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.5322605130033284,1.0050422449280532,-0.8282068960390321,1.1273805794037652,0.10880285790493793,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.13727439951791576,1.1379789229917707,-0.8282068960390321,-0.456213640927451,1.3292050625311855,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.46303730927815856,1.3041497705714176,1.5707489619921844,-0.456213640927451,1.5002894837404726,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-1.2774445836787656,0.8721055668643357,-0.8282068960390321,-0.456213640927451,1.0554699885963261,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-1.1145631287986442,-1.4875204687666492,-0.8282068960390321,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.9621754209229036,0.8388713973484064,1.5707489619921844,1.1273805794037652,-0.0052534229012535134,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.10704778280226633,0.6727005497687596,-0.8282068960390321,-0.456213640927451,0.8501686831451817,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.9109613101984924,-1.4875204687666492,1.5707489619921844,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.055833672077855064,-0.49049538328876824,1.5707489619921844,-2.039807861258667,1.3634219467730428,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.18848851024232702,0.7059347192846889,-0.8282068960390321,-0.456213640927451,0.8843855673870391,1.1291017673503092,2.273158691738958,-0.6540119291623984
1.002895784642934,1.0050422449280532,1.5707489619921844,1.1273805794037652,0.10880285790493793,-0.8856597597457708,2.273158691738958,-0.6540119291623984
0.06632741908223598,-1.288115451671073,-0.8282068960390321,1.1273805794037652,-1.465173817220503,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-1.1960038562387048,1.1379789229917707,1.5707489619921844,1.1273805794037652,0.20004788254989095,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-1.1552834925186746,0.6062322107369008,0.37127103297657615,1.1273805794037652,-0.16493221602992134,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.880734693482843,-1.4875204687666492,1.5707489619921844,1.1273805794037652,-1.6020413541879326,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-1.0738427650786138,-1.4875204687666492,1.5707489619921844,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.4223169455581282,-0.15815368812947458,0.37127103297657615,-0.456213640927451,-0.0052534229012535134,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.38159658183809786,1.071510583959912,-0.8282068960390321,-0.456213640927451,1.2607712940474707,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.4508197855632678,-0.22462202716133334,0.37127103297657615,-0.456213640927451,-0.07368719138496833,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.6364125111626608,-1.4875204687666492,-0.8282068960390321,-0.456213640927451,-1.37392879257555,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
0.06632741908223598,-1.45428629925072,-0.8282068960390321,-0.456213640927451,-1.3397119083336924,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
0.35136996512244845,0.5065297021891128,-0.8282068960390321,1.1273805794037652,-0.23336598451363616,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.9516816739185228,0.37359302412539525,0.37127103297657615,1.1273805794037652,-0.3246110091585894,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.5851984004382496,1.3041497705714176,1.5707489619921844,-0.456213640927451,1.5002894837404726,-0.8856597597457708,2.273158691738958,-0.6540119291623984
0.10704778280226633,1.0382764144439827,-0.8282068960390321,-0.456213640927451,1.2265544098056131,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
0.9214550572028734,0.47329553267318336,-0.8282068960390321,-0.456213640927451,0.6448673776940372,1.1291017673503092,-0.43991649313097614,1.5290240978948397
0.880734693482843,1.437086448635135,-0.8282068960390321,1.1273805794037652,0.40534918800103537,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-1.2367242199587352,0.47329553267318336,0.37127103297657615,-0.456213640927451,0.6448673776940372,-0.8856597597457708,2.273158691738958,-0.6540119291623984
0.7992939660427822,1.3706181096032763,1.5707489619921844,-0.456213640927451,1.5687232522241872,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.6137012404433893,0.17418800702981907,1.5707489619921844,1.1273805794037652,-0.461478546126019,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.9516816739185228,0.17418800702981907,-0.8282068960390321,-0.456213640927451,0.33691541951732057,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-1.1960038562387048,0.17418800702981907,-0.8282068960390321,1.1273805794037652,-0.461478546126019,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-1.1552834925186746,0.3403588546094659,-0.8282068960390321,-0.456213640927451,0.5079998407266076,1.1291017673503092,2.273158691738958,-0.6540119291623984
1.4915401492832983,0.37359302412539525,1.5707489619921844,1.1273805794037652,-0.3246110091585894,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
1.4100994218432374,-0.9557737565117794,0.37127103297657615,-2.039807861258667,0.40534918800103537,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-1.1552834925186746,0.5065297021891128,1.5707489619921844,-0.456213640927451,0.6790842619358947,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-0.7888002190384014,-0.6234320613524857,-0.8282068960390321,-2.039807861258667,1.0896868728381837,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.5142514200025698,0.5397638717050421,1.5707489619921844,1.1273805794037652,-0.21055472835239797,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
1.4508197855632678,1.2044472620236295,-0.8282068960390321,-0.456213640927451,1.3976388310149002,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.4915401492832983,0.3071246850935365,-0.8282068960390321,-0.456213640927451,0.4737829564847502,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
1.5322605130033284,-0.22462202716133334,0.37127103297657615,-2.039807861258667,1.9108920946427614,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-1.2774445836787656,-1.4875204687666492,-0.8282068960390321,1.1273805794037652,-1.6020413541879326,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
0.5142514200025698,-1.288115451671073,1.5707489619921844,-0.456213640927451,-1.1686274871244053,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
0.18848851024232702,-1.4875204687666492,0.37127103297657615,-0.456213640927451,-1.37392879257555,1.1291017673503092,-0.43991649313097614,1.5290240978948397
-0.9109613101984924,-0.8228370784480619,0.37127103297657615,-2.039807861258667,0.6790842619358947,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-1.2774445836787656,0.805637227832477,-0.8282068960390321,1.1273805794037652,-0.028064679062491705,-0.8856597597457708,-0.43991649313097614,1.5290240978948397
-0.13727439951791576,0.1409538375138897,-0.8282068960390321,1.1273805794037652,-0.4842898022872572,1.1291017673503092,-0.43991649313097614,1.5290240978948397
1.6137012404433893,1.3041497705714176,-0.8282068960390321,-0.456213640927451,1.5002894837404726,1.1291017673503092,2.273158691738958,1.5290240978948397
-1.2367242199587352,0.37359302412539525,-0.8282068960390321,1.1273805794037652,-0.3246110091585894,1.1291017673503092,-0.43991649313097614,-0.6540119291623984
-0.3408762181180675,-0.3575587052250508,0.37127103297657615,-0.456213640927451,-0.21055472835239797,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
-1.1552834925186746,0.47329553267318336,-0.8282068960390321,-0.456213640927451,0.6448673776940372,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
1.6137012404433893,-1.5207546382825785,-0.8282068960390321,-0.456213640927451,-1.4081456768174072,-0.8856597597457708,-0.43991649313097614,-0.6540119291623984
